"AgeGroup","Year","estimate","lower","upper"
4,9,0.0525830567439007,0.0172458504792555,0.087920263008546
5,9,0.0713154954735098,0.0185874154933019,0.124043575453718
6,9,0.0812509947871307,0.0171386287758211,0.14536336079844
7,9,0.10965496047597,0.0199355102809377,0.199374410671002
8,9,0.111005123927738,0.0136262497754214,0.208383998080054
9,9,0.11381404110546,-0.00291740398954514,0.230545486200465
10,9,0.112484092840586,-0.022179893280481,0.247148078961653
11,9,0.112445072324298,-0.0368898755799088,0.261780020228505
12,9,0.112017000734374,-0.0481087964595708,0.272142797928318
13,9,0.113111107967072,-0.0576292974404977,0.283851513374641
14,9,0.113974506341814,-0.0646592302588783,0.292608242942507
15,9,0.114720691494289,-0.0691234697196536,0.298564852708232
1,10,0.0807347710770277,0.0511791286025574,0.110290413551498
2,10,0.0792673659048799,0.0440631944437042,0.114471537366056
3,10,0.0853904269223223,0.0464819805220906,0.124298873322554
4,10,0.0802299482118945,0.0348529617596739,0.125606934664115
5,10,0.105322646682832,0.030079842306756,0.180565451058909
6,10,0.114600215535954,0.016844699175348,0.21235573189656
7,10,0.149651135604119,0.0198783202502321,0.279423950958007
8,10,0.140157895375421,0.0116964988660391,0.268619291884804
9,10,0.138162263614673,-0.00661357808355487,0.2829381053129
10,10,0.129313178399805,-0.026514194214361,0.285140551013972
11,10,0.125189383625749,-0.0426627908329499,0.293041558084449
12,10,0.120917577142421,-0.0527749000776645,0.294610054362506
13,10,0.11908832137241,-0.0604154002161902,0.29859204296101
14,10,0.117829506268138,-0.0658525873712544,0.301511599907531
15,10,0.117618736474924,-0.0703171878011841,0.305554660751031
1,11,0.149179036257933,0.108300929772174,0.190057142743693
2,11,0.154812710194064,0.111882370301688,0.19774305008644
3,11,0.165553879040102,0.0890856715469646,0.242022086533239
4,11,0.147691916936733,0.0720886223830121,0.223295211490455
5,11,0.182777369119023,0.082665569446403,0.282889168791644
6,11,0.193304838571979,0.0423778706986963,0.344231806445263
7,11,0.257065316022792,0.0226149059418885,0.491515726103696
8,11,0.221534090254528,0.0154514286109493,0.427616751898107
9,11,0.20557186617072,-0.0146419999680452,0.425785732309486
10,11,0.176658042497209,-0.0396994560532777,0.393015541047696
11,11,0.160489030029781,-0.0579867499068329,0.378964809966396
12,11,0.146433084062845,-0.0668786860344092,0.359744854160099
13,11,0.137787762817005,-0.0720568312584053,0.347632356892415
14,11,0.13131583961521,-0.0745229513662708,0.337154630596691
15,11,0.127577416243798,-0.0768828507423412,0.332037683229937
1,12,0.279125168525627,0.242072033708368,0.316178303342886
2,12,0.287413184047368,0.206469878929573,0.368356489165163
3,12,0.291406631185173,0.206483661480629,0.376329600889716
4,12,0.254715044156889,0.106871051649374,0.402559036664405
5,12,0.326641621076528,0.160318979795873,0.492964262357183
6,12,0.300994283701172,0.114611065532001,0.487377501870343
7,12,0.410208576927708,0.0504371744444844,0.769979979410932
8,12,0.33142804855913,0.0056869675551659,0.657169129563095
9,12,0.296167889128436,-0.0395226513920468,0.631858429648918
10,12,0.234108178010114,-0.0620759547472841,0.530292310767513
11,12,0.201419597476834,-0.0796153810333873,0.482454575987056
12,12,0.174386108566027,-0.0838099262173126,0.432582143349366
13,12,0.157638831642513,-0.0855715579451663,0.400849221230192
14,12,0.145422635407196,-0.0847475676639952,0.375592838478387
15,12,0.137724109943023,-0.0841823191843021,0.359630539070348
1,13,0.0855669866706767,0.0545352135480732,0.11659875979328
2,13,0.0815904755447021,0.051467277572596,0.111713673516808
3,13,0.0852595737556903,0.0435456911170453,0.126973456394335
4,13,0.0727673835445999,0.0324067617422111,0.113128005346989
5,13,0.106346593939466,0.0406054681852601,0.172087719693671
6,13,0.110929720633042,0.0350507195091958,0.186808721756889
7,13,0.164089342578251,0.0450977455759137,0.283080939580588
8,13,0.156791494596587,0.00818920500564446,0.305393784187529
9,13,0.173673032129503,-0.0339415502040928,0.381287614463099
10,13,0.155120395818532,-0.0473741349353988,0.357614926572463
11,13,0.14777722164527,-0.0611653512897526,0.356719794580292
12,13,0.137949870716529,-0.0675830767947564,0.343482818227814
13,13,0.132191991019313,-0.0724306940655745,0.336814676104201
14,13,0.127315099544271,-0.0746838929290184,0.32931409201756
15,13,0.124651038684152,-0.0764873984960907,0.325789475864395
1,14,0.375946954819616,0.336016132568114,0.415877777071117
2,14,0.377559767272814,0.289160160148597,0.46595937439703
3,14,0.387098952782593,0.282208397899705,0.491989507665481
4,14,0.307844506341775,0.129901852101022,0.485787160582528
5,14,0.438745071485418,0.239507180743334,0.637982962227502
6,14,0.409388004031195,0.133367885166419,0.685408122895971
7,14,0.504726443403318,0.153347936388679,0.856104950417957
8,14,0.335961393252484,0.0746213264272649,0.597301460077702
9,14,0.321560791734638,-0.0608288196331057,0.703950403102381
10,14,0.248472934536726,-0.0861636689155839,0.583109537989035
11,14,0.21363324636719,-0.0984352893381358,0.525701782072515
12,14,0.181974862043496,-0.0950621141010214,0.459011838188013
13,14,0.163283326958917,-0.0938988611181974,0.420465515036031
14,14,0.148983303549702,-0.0897982869122458,0.38776489401165
15,14,0.140245574660614,-0.0873236621865718,0.367814811507799
1,15,0.066610139526521,0.0393966922909947,0.0938235867620473
2,15,0.0585338858877573,0.0337772516160378,0.0832905201594768
3,15,0.0596728900183677,0.0294927675647876,0.0898530124719479
